Name,GPU Name,Architecture,Foundry,Process Size,Transistor Count,Die Size,Release Date,Generation,Base Clock,Boost Clock,Memory Clock,Memory Size,Memory Type,Memory Bus,Memory Bandwidth,Shading Units,TMUs,ROPs,Compute Units,L0 Cache,L1 Cache,L2 Cache,L3 Cache,Pixel Rate,Texture Rate,Floating Point Performance 32-bit,Floating Point Performance 64-bit,TDP,DirectX,OpenGL,Vulkan,Shader Model,SMM Count,SM Count,Tensor Cores,RT Cores
GeForce 940MX,GM108S,Maxwell,TSMC,28.0,1020000.0,77.0,2016-01-01 00:00:00,GeForce 900M,1004.0,1242.0,1001.0,2048.0,DDR3,64.0,16.02,384.0,24.0,8.0,,,64.0,1.0,,9.936,29.81,953.9,29.81,23.0,12,4.6,1.3,6.0,3.0,,,
GeForce 945M,GM108,Maxwell,TSMC,28.0,1020000.0,77.0,2016-04-08 00:00:00,GeForce 900M,1006.0,1189.0,1001.0,1024.0,DDR3,64.0,16.02,384.0,24.0,8.0,,,64.0,1.0,,9.512,28.54,913.2,28.54,23.0,12,4.6,1.3,6.0,3.0,,,
GeForce GTX 1060 Mobile,GP106,Pascal,TSMC,16.0,4400000.0,200.0,2016-08-15 00:00:00,GeForce 10 Mobile,1405.0,1671.0,2002.0,6144.0,DDR5,192.0,192.2,1280.0,80.0,48.0,,,48.0,1.5,,80.21,133.7,4278.0,133.7,80.0,12,4.6,1.3,6.0,,10.0,,
GeForce GTX 1070 Mobile,GP104B,Pascal,TSMC,16.0,7200000.0,314.0,2016-08-15 00:00:00,GeForce 10 Mobile,1443.0,1645.0,2002.0,8192.0,DDR5,256.0,256.3,2048.0,128.0,64.0,,,48.0,2.0,,105.3,210.6,6738.0,210.6,120.0,12,4.6,1.3,6.0,,16.0,,
GeForce GTX 1080 Mobile,GP104B,Pascal,TSMC,16.0,7200000.0,314.0,2016-08-15 00:00:00,GeForce 10 Mobile,1557.0,1734.0,1251.0,8192.0,DDR5,256.0,320.3,2560.0,160.0,64.0,,,48.0,2.0,,111.0,277.4,8878.0,277.4,150.0,12,4.6,1.3,6.0,,20.0,,
GeForce GTX 965M,GM206S,Maxwell 2.0,TSMC,28.0,2940000.0,228.0,2016-01-01 00:00:00,GeForce 900M,935.0,1150.0,1253.0,2048.0,DDR5,128.0,80.19,1024.0,64.0,32.0,,,48.0,1.0,,36.8,73.6,2355.0,73.6,,12,4.6,1.3,6.0,8.0,,,
GeForce GTX 980MX,GM204,Maxwell 2.0,TSMC,28.0,5200000.0,398.0,2016-06-01 00:00:00,GeForce 900M,1050.0,1178.0,1500.0,8192.0,DDR5,256.0,192.0,1664.0,104.0,64.0,,,48.0,2.0,,75.39,122.5,3920.0,122.5,148.0,12,4.6,1.3,6.0,13.0,,,
Jetson TX2,GP10B,Pascal,TSMC,16.0,,,2016-01-01 00:00:00,Tegra,,,1866.0,8192.0,DDR4,128.0,59.71,256.0,16.0,16.0,,,48.0,0.5,,20.8,20.8,665.6,20.8,15.0,12,4.6,1.2,6.0,,2.0,,
Quadro M500M,GM108S,Maxwell,TSMC,28.0,1020000.0,77.0,2016-04-27 00:00:00,Quadro Maxwell-M,1029.0,1124.0,900.0,2048.0,DDR3,64.0,14.4,384.0,16.0,8.0,,,64.0,1.0,,8.992,17.98,863.2,26.98,30.0,12,4.6,1.3,6.0,2.0,,,
Quadro M5500 Mobile,GM204,Maxwell 2.0,TSMC,28.0,5200000.0,398.0,2016-04-08 00:00:00,Quadro Maxwell-M,1140.0,1165.0,1753.0,8192.0,DDR5,256.0,224.4,2048.0,128.0,64.0,,,48.0,2.0,,74.56,149.1,4772.0,149.1,150.0,12,4.6,1.3,6.0,16.0,,,
FirePro M6100,Emerald,GCN 2.0,TSMC,28.0,2080000.0,160.0,2014-05-27 00:00:00,FirePro Mobile,,,1500.0,2048.0,DDR5,128.0,96.0,896.0,56.0,16.0,14.0,,16.0,0.25,,17.6,61.6,1971.0,123.2,,12,4.6,1.2.170,6.0,,,,
FirePro S4000X,Venus,GCN 1.0,TSMC,28.0,1500000.0,123.0,2014-08-07 00:00:00,FirePro Mobile,725.0,775.0,1125.0,2048.0,DDR5,128.0,72.0,640.0,40.0,16.0,10.0,,16.0,0.25,,12.4,31.0,992.0,62.0,45.0,12,4.6,1.2.170,6.0,,,,
FirePro W4170M,Mars,GCN 1.0,TSMC,28.0,950000000.0,77.0,2014-04-28 00:00:00,FirePro Mobile,825.0,900.0,1000.0,2048.0,DDR5,128.0,64.0,384.0,24.0,8.0,6.0,,16.0,0.25,,7.2,21.6,691.2,43.2,,12,4.6,1.2.170,6.0,,,,
FirePro W5170M,Tropo,GCN 1.0,TSMC,28.0,1500000.0,123.0,2014-08-25 00:00:00,FirePro Mobile,900.0,925.0,1125.0,2048.0,DDR5,128.0,72.0,640.0,40.0,16.0,10.0,,16.0,0.25,,14.8,37.0,1.184,74.0,,12,4.6,1.2.170,6.0,,,,
FirePro W6170M,Emerald,GCN 2.0,TSMC,28.0,2080000.0,160.0,2014-08-25 00:00:00,FirePro Mobile,,,1500.0,2048.0,DDR5,128.0,96.0,896.0,56.0,16.0,14.0,,16.0,0.25,,17.6,61.6,1971.0,123.2,,12,4.6,1.2.170,6.0,,,,
Radeon E8860,Venus,GCN 1.0,TSMC,28.0,1500000.0,123.0,2014-01-25 00:00:00,Embedded,575.0,625.0,1125.0,2048.0,DDR5,128.0,72.0,640.0,40.0,16.0,10.0,,16.0,0.25,,10.0,25.0,800.0,50.0,37.0,12,4.6,1.2.170,6.0,,,,
Radeon HD 8210 IGP,Kalindi,GCN 2.0,TSMC,28.0,1178000.0,110.0,2014-01-31 00:00:00,GCN 2.0 IGP,,,,,shared,,,128.0,8.0,4.0,2.0,,,,,1.2,2.4,76.8,4.8,8.0,12,4.6,1.2.170,6.0,,,,
Radeon HD 8530M,Mars,GCN 1.0,TSMC,28.0,950000000.0,77.0,2014-01-10 00:00:00,Solar System,650.0,700.0,900.0,1024.0,DDR3,64.0,14.4,320.0,16.0,8.0,6.0,,16.0,0.125,,5.6,11.2,448.0,28.0,,12,4.6,1.2.170,6.0,,,,
Radeon HD 8550M,Sun,GCN 1.0,TSMC,28.0,690000000.0,56.0,2014-07-13 00:00:00,Solar System,650.0,850.0,900.0,1024.0,DDR3,64.0,14.4,320.0,20.0,8.0,5.0,,16.0,0.125,,6.8,17.0,544.0,34.0,,12,4.6,1.2.170,6.0,,,,
Radeon R4 Mobile Graphics,Beema,GCN 2.0,GlobalFoundries,28.0,930000000.0,107.0,2014-06-11 00:00:00,GCN 2.0 IGP,,,,,shared,,,128.0,8.0,4.0,2.0,,,,,3.2,6.4,204.8,12.8,15.0,12,4.6,1.2.170,6.0,,,,
Radeon R4 Mobile Graphics,Spectre SL,GCN 2.0,GlobalFoundries,28.0,2410000.0,245.0,2014-09-17 00:00:00,GCN 2.0 IGP,,,,,shared,,,192.0,12.0,8.0,3.0,,,,,4.264,6.396,204.7,12.79,17.0,12,4.6,1.2.170,6.0,,,,
Radeon R4E Mobile Graphics,Beema,GCN 2.0,GlobalFoundries,28.0,930000000.0,107.0,2014-06-06 00:00:00,GCN 2.0 IGP,,,,,shared,,,128.0,8.0,4.0,2.0,,,,,3.2,6.4,204.8,12.8,15.0,12,4.6,1.2.170,6.0,,,,
Radeon R5 A220,Caicos,TeraScale 2,TSMC,40.0,370000000.0,67.0,2014-01-01 00:00:00,All-In-One,,,900.0,1024.0,DDR3,64.0,14.4,160.0,8.0,4.0,2.0,,8.0,0.125,,3.1,6.2,248.0,,35.0,11.2,4.4,nan,5.0,,,,
Radeon R5 A230,Jet,GCN 1.0,TSMC,28.0,690000000.0,56.0,2014-01-07 00:00:00,All-In-One,780.0,855.0,1000.0,4096.0,DDR3,64.0,16.0,320.0,20.0,8.0,5.0,,16.0,0.125,,6.84,17.1,547.2,34.2,,12,4.6,1.2.170,6.0,,,,
Radeon R5 A240,Jet,GCN 1.0,TSMC,28.0,690000000.0,56.0,2014-01-01 00:00:00,All-In-One,,,900.0,1024.0,DDR3,64.0,14.4,320.0,20.0,8.0,5.0,,16.0,0.125,,8.24,20.6,659.2,,,12,4.6,1.2.170,6.0,,,,
Radeon R5 A240,Oland,GCN 1.0,TSMC,28.0,950000000.0,77.0,2014-01-01 00:00:00,All-In-One,730.0,780.0,900.0,2048.0,DDR3,128.0,28.8,320.0,20.0,8.0,5.0,,16.0,0.25,,6.24,15.6,499.2,,50.0,12,4.6,1.2.170,6.0,,,,
Radeon R5 A255,Topaz,GCN 3.0,TSMC,28.0,1550000.0,125.0,2014-01-01 00:00:00,All-In-One,925.0,940.0,1000.0,1024.0,DDR5,128.0,64.0,384.0,24.0,8.0,6.0,,16.0,0.25,,7.52,22.56,721.9,,,12,4.6,1.2.170,6.0,,,,
Radeon R5 M230,Jet,GCN 1.0,TSMC,28.0,690000000.0,56.0,2014-01-07 00:00:00,Gem System,,,1000.0,2048.0,DDR3,64.0,16.0,320.0,20.0,8.0,5.0,,16.0,0.125,,4.88,12.2,390.4,24.4,,12,4.6,1.2.170,6.0,,,,
Radeon R5 M230,Jet,GCN 1.0,TSMC,28.0,690000000.0,56.0,2014-01-07 00:00:00,Gem System,780.0,855.0,1000.0,4096.0,DDR3,64.0,16.0,320.0,20.0,8.0,5.0,,16.0,0.125,,6.84,17.1,547.2,34.2,,12,4.6,1.2.170,6.0,,,,
Radeon R5 M230 Rebrand,Sun,GCN 1.0,TSMC,28.0,690000000.0,56.0,2014-05-31 00:00:00,Gem System,780.0,850.0,900.0,1024.0,DDR3,64.0,14.4,320.0,20.0,8.0,5.0,,16.0,0.125,,6.8,17.0,544.0,34.0,,12,4.6,1.2.170,6.0,,,,
Radeon R5 M240,Jet,GCN 1.0,TSMC,28.0,690000000.0,56.0,2014-09-18 00:00:00,Gem System,1000.0,1030.0,900.0,1024.0,DDR3,64.0,14.4,320.0,20.0,8.0,5.0,,16.0,0.125,,8.24,20.6,659.2,41.2,,12,4.6,1.2.170,6.0,,,,
Radeon R5 M240 Rebrand,Mars,GCN 1.0,TSMC,28.0,950000000.0,77.0,2014-01-10 00:00:00,Gem System,650.0,700.0,900.0,1024.0,DDR3,64.0,14.4,384.0,24.0,8.0,6.0,,16.0,0.125,,5.6,16.8,537.6,33.6,,12,4.6,1.2.170,6.0,,,,
Radeon R5 M255,Topaz,GCN 3.0,TSMC,28.0,1550000.0,125.0,2014-10-12 00:00:00,Gem System,925.0,940.0,1000.0,2048.0,DDR3,128.0,32.0,384.0,24.0,8.0,6.0,,16.0,0.25,,7.52,22.56,721.9,45.12,,12,4.6,1.2.170,6.0,,,,
Radeon R5 Mobile Graphics,Spectre SL,GCN 2.0,GlobalFoundries,28.0,2410000.0,245.0,2014-09-17 00:00:00,GCN 2.0 IGP,,,,,shared,,,256.0,16.0,8.0,4.0,,,,,5.008,10.02,320.5,20.03,17.0,12,4.6,1.2.170,6.0,,,,
Radeon R5 Mobile Graphics,Beema,GCN 2.0,GlobalFoundries,28.0,930000000.0,107.0,2014-06-14 00:00:00,GCN 2.0 IGP,,,,,shared,,,128.0,8.0,4.0,2.0,,,,,3.2,6.4,204.8,12.8,15.0,12,4.6,1.2.170,6.0,,,,
Radeon R5E Mobile Graphics,Beema,GCN 2.0,GlobalFoundries,28.0,930000000.0,107.0,2014-06-06 00:00:00,GCN 2.0 IGP,,,,,shared,,,128.0,8.0,4.0,2.0,,,,,3.2,6.4,204.8,12.8,15.0,12,4.6,1.2.170,6.0,,,,
Radeon R6 M255DX,Topaz,GCN 3.0,TSMC,28.0,1550000.0,125.0,2014-10-12 00:00:00,Gem System Hybrid,925.0,940.0,,,shared,,,384.0,24.0,8.0,6.0,,16.0,0.25,,7.52,22.56,721.9,45.12,,12,4.6,1.2.170,6.0,,,,
Radeon R6 M255DX,Jet,GCN 1.0,TSMC,28.0,690000000.0,56.0,2014-01-07 00:00:00,Gem System Hybrid,780.0,855.0,,,shared,,,320.0,20.0,8.0,5.0,,16.0,0.125,,6.84,17.1,547.2,34.2,,12,4.6,1.2.170,6.0,,,,
Radeon R6 Mobile Graphics,Spectre Lite,GCN 2.0,GlobalFoundries,28.0,2410000.0,245.0,2014-09-17 00:00:00,GCN 2.0 IGP,,,,,shared,,,384.0,24.0,8.0,6.0,,,,,4.264,12.79,409.3,25.58,17.0,12,4.6,1.2.170,6.0,,,,
Radeon R7 A260,Topaz,GCN 3.0,TSMC,28.0,1550000.0,125.0,2014-01-01 00:00:00,All-In-One,900.0,980.0,900.0,1024.0,DDR5,128.0,57.6,384.0,24.0,8.0,6.0,,16.0,0.25,,7.84,23.52,752.6,,,12,4.6,1.2.170,6.0,,,,
Radeon R7 A265,Opal,GCN 1.0,TSMC,28.0,950000000.0,77.0,2014-01-09 00:00:00,All-In-One,725.0,825.0,900.0,2048.0,DDR3,128.0,28.8,384.0,24.0,8.0,6.0,,16.0,0.25,,6.6,19.8,633.6,39.6,,12,4.6,1.2.170,6.0,,,,
Radeon R7 M260,Topaz,GCN 3.0,TSMC,28.0,1550000.0,125.0,2014-06-11 00:00:00,Gem System,940.0,980.0,900.0,2048.0,DDR3,64.0,14.4,384.0,24.0,8.0,6.0,,16.0,0.125,,7.84,23.52,752.6,47.04,,12,4.6,1.2.170,6.0,,,,
Radeon R7 M260DX,Jet,GCN 1.0,TSMC,28.0,690000000.0,56.0,2014-01-07 00:00:00,Gem System Hybrid,780.0,855.0,,,shared,,,320.0,20.0,8.0,5.0,,16.0,0.125,,6.84,17.1,547.2,34.2,,12,4.6,1.2.170,6.0,,,,
Radeon R7 M260DX,Topaz,GCN 3.0,TSMC,28.0,1550000.0,125.0,2014-10-12 00:00:00,Gem System Hybrid,925.0,940.0,,,shared,,,384.0,24.0,8.0,6.0,,16.0,0.25,,7.52,22.56,721.9,45.12,,12,4.6,1.2.170,6.0,,,,
Radeon R7 M260DX,Jet,GCN 1.0,TSMC,28.0,690000000.0,56.0,2014-01-07 00:00:00,Gem System Hybrid,955.0,1030.0,,,shared,,,320.0,20.0,8.0,5.0,,16.0,0.125,,8.24,20.6,659.2,41.2,,12,4.6,1.2.170,6.0,,,,
Radeon R7 M265,Opal,GCN 1.0,TSMC,28.0,950000000.0,77.0,2014-01-09 00:00:00,Gem System,725.0,825.0,900.0,2048.0,DDR3,128.0,28.8,384.0,24.0,8.0,6.0,,16.0,0.25,,6.6,19.8,633.6,,,12,4.6,1.2.170,6.0,,,,
Radeon R7 M265,Topaz,GCN 3.0,TSMC,28.0,1550000.0,125.0,2014-05-20 00:00:00,Gem System,900.0,980.0,900.0,2048.0,DDR3,64.0,14.4,384.0,24.0,8.0,6.0,,16.0,0.125,,7.84,23.52,752.6,47.04,,12,4.6,1.2.170,6.0,,,,
Radeon R7 M265DX,Topaz,GCN 3.0,TSMC,28.0,1550000.0,125.0,2014-06-11 00:00:00,Gem System Hybrid,900.0,980.0,,,shared,,,384.0,24.0,8.0,6.0,,16.0,0.25,,7.84,23.52,752.6,47.04,,12,4.6,1.2.170,6.0,,,,
Radeon R7 M265DX,Topaz,GCN 3.0,TSMC,28.0,1550000.0,125.0,2014-10-12 00:00:00,Gem System Hybrid,925.0,940.0,,,shared,,,384.0,24.0,8.0,6.0,,16.0,0.25,,7.52,22.56,721.9,45.12,,12,4.6,1.2.170,6.0,,,,
Radeon R7 M265DX,Jet,GCN 1.0,TSMC,28.0,690000000.0,56.0,2014-01-07 00:00:00,Gem System Hybrid,780.0,855.0,,,shared,,,320.0,20.0,8.0,5.0,,16.0,0.125,,6.84,17.1,547.2,34.2,,12,4.6,1.2.170,6.0,,,,
Radeon R7 M270,Opal,GCN 1.0,TSMC,28.0,950000000.0,77.0,2014-01-09 00:00:00,Gem System,725.0,825.0,900.0,2048.0,DDR3,128.0,28.8,384.0,24.0,8.0,6.0,,16.0,0.25,,6.6,19.8,633.6,,,12,4.6,1.2.170,6.0,,,,
Radeon R7 M270DX,Topaz,GCN 3.0,TSMC,28.0,1550000.0,125.0,2014-06-11 00:00:00,Gem System Hybrid,900.0,980.0,,,shared,,,384.0,24.0,8.0,6.0,,16.0,0.25,,7.84,23.52,752.6,47.04,,12,4.6,1.2.170,6.0,,,,
Radeon R7 M270DX,Jet,GCN 1.0,TSMC,28.0,690000000.0,56.0,2014-01-07 00:00:00,Gem System Hybrid,780.0,855.0,,,shared,,,320.0,20.0,8.0,5.0,,16.0,0.125,,6.84,17.1,547.2,34.2,,12,4.6,1.2.170,6.0,,,,
Radeon R7 Mobile Graphics,Spectre Lite,GCN 2.0,GlobalFoundries,28.0,2410000.0,245.0,2014-02-17 00:00:00,GCN 2.0 IGP,,,,,shared,,,384.0,24.0,8.0,6.0,,,,,4.432,13.3,425.5,26.59,25.0,12,4.6,1.2.170,6.0,,,,
Radeon R9 M265X,Venus,GCN 1.0,TSMC,28.0,1500000.0,123.0,2014-03-21 00:00:00,Gem System,575.0,625.0,1000.0,2048.0,DDR5,128.0,64.0,640.0,40.0,16.0,10.0,,16.0,0.25,,10.0,25.0,800.0,50.0,,12,4.6,1.2.170,6.0,,,,
Radeon R9 M270X,Venus,GCN 1.0,TSMC,28.0,1500000.0,123.0,2014-03-21 00:00:00,Gem System,725.0,775.0,1000.0,2048.0,DDR5,128.0,64.0,640.0,40.0,16.0,10.0,,16.0,0.25,,12.4,31.0,992.0,,,12,4.6,1.2.170,6.0,,,,
Radeon R9 M275,Venus,GCN 1.0,TSMC,28.0,1500000.0,123.0,2014-01-28 00:00:00,Gem System,900.0,925.0,1000.0,2048.0,DDR5,128.0,64.0,640.0,40.0,16.0,10.0,,16.0,0.25,,14.8,37.0,1.184,74.0,,12,4.6,1.2.170,6.0,,,,
Radeon R9 M275X,Venus,GCN 1.0,TSMC,28.0,1500000.0,123.0,2014-01-28 00:00:00,Gem System,900.0,925.0,1125.0,2048.0,DDR5,128.0,72.0,640.0,40.0,16.0,10.0,,16.0,0.25,,14.8,37.0,1.184,74.0,,12,4.6,1.2.170,6.0,,,,
Radeon R9 M290X,Neptune,GCN 1.0,TSMC,28.0,2800000.0,212.0,2014-01-09 00:00:00,Gem System,850.0,900.0,1200.0,4096.0,DDR5,256.0,153.6,1280.0,80.0,32.0,20.0,,16.0,0.5,,28.8,72.0,2304.0,144.0,100.0,12,4.6,1.2.170,6.0,,,,
Radeon R9 M290X Mac Edition,Pitcairn,GCN 1.0,TSMC,28.0,2800000.0,212.0,2014-11-23 00:00:00,Gem System,850.0,975.0,1365.0,2048.0,DDR5,256.0,174.7,1024.0,64.0,32.0,16.0,,16.0,0.5,,31.2,62.4,1997.0,124.8,80.0,12,4.6,1.2.170,6.0,,,,
Radeon R9 M295X,Amethyst,GCN 3.0,TSMC,28.0,5000000.0,366.0,2014-11-23 00:00:00,Gem System,,,1250.0,4096.0,DDR5,256.0,160.0,2048.0,128.0,32.0,32.0,,16.0,0.5,,23.14,92.54,2961.0,185.1,250.0,12,4.6,1.2.170,6.0,,,,
Radeon R9 M295X Mac Edition,Amethyst,GCN 3.0,TSMC,28.0,5000000.0,366.0,2014-11-23 00:00:00,Gem System,,,1362.0,4096.0,DDR5,256.0,174.3,2048.0,128.0,32.0,32.0,,16.0,0.5,,27.2,108.8,3482.0,217.6,250.0,12,4.6,1.2.170,6.0,,,,
HD Graphics 5300 Mobile,Broadwell GT2,Generation 8.0,Intel,14.0,,,2014-09-05 00:00:00,HD Graphics-M,300.0,800.0,,,shared,,,192.0,24.0,3.0,,,,,,2.4,19.2,307.2,76.8,15.0,12,4.4,1.0,5.0,,,,
HD Graphics 5500 Mobile,Broadwell GT2,Generation 8.0,Intel,14.0,,,2014-09-05 00:00:00,HD Graphics-M,300.0,850.0,,,shared,,,192.0,24.0,3.0,,,,,,2.55,20.4,326.4,81.6,15.0,12,4.4,1.0,5.0,,,,
HD Graphics 5600 Mobile,Broadwell GT2,Generation 8.0,Intel,14.0,,,2014-09-05 00:00:00,HD Graphics-M,300.0,1050.0,,,shared,,,192.0,24.0,3.0,,,,,,3.15,25.2,403.2,100.8,15.0,12,4.4,1.0,5.0,,,,
HD Graphics 6000 Mobile,Broadwell GT3,Generation 8.0,Intel,14.0,,133.0,2014-09-05 00:00:00,HD Graphics-M,300.0,950.0,,,shared,,,384.0,48.0,6.0,,,,,,5.7,45.6,729.6,182.4,15.0,12,4.4,1.0,5.0,,,,
Iris Graphics 6100 Mobile,Broadwell GT3,Generation 8.0,Intel,14.0,,133.0,2014-09-05 00:00:00,HD Graphics-M,300.0,1000.0,,,shared,,,384.0,48.0,6.0,,,,,,6.0,48.0,768.0,192.0,15.0,12,4.4,1.0,5.0,,,,
Iris Pro Graphics 6200 Mobile,Broadwell GT3e,Generation 8.0,Intel,14.0,,,2014-09-05 00:00:00,HD Graphics-M,300.0,1100.0,,,shared,,,384.0,48.0,6.0,,,,,,6.6,52.8,844.8,211.2,15.0,12,4.4,1.0,5.0,,,,
GeForce 705A,GF119S,Fermi 2.0,TSMC,40.0,292000000.0,79.0,2014-07-01 00:00:00,GeForce 700A,,,900.0,1024.0,DDR3,64.0,14.4,48.0,8.0,4.0,,,64.0,0.125,,950.0,3.8,91.2,7.6,15.0,12,4.6,nan,5.0,,1.0,,
GeForce 710A,GK208,Kepler 2.0,TSMC,28.0,1020000.0,87.0,2014-03-17 00:00:00,GeForce 700A,719.0,758.0,1001.0,1024.0,DDR3,64.0,16.02,192.0,16.0,8.0,,,16.0,0.5,,6.064,12.13,291.1,12.13,15.0,12,4.6,1.2.175,6.0,,,,
GeForce 720A,GF117,Fermi 2.0,TSMC,28.0,585000000.0,116.0,2014-07-01 00:00:00,GeForce 700A,,,1001.0,1024.0,DDR3,64.0,16.02,96.0,16.0,8.0,,,64.0,0.125,,3.1,12.4,297.6,24.8,33.0,12,4.6,nan,5.0,,2.0,,
GeForce 800A,GF119S,Fermi 2.0,TSMC,40.0,292000000.0,79.0,2014-03-17 00:00:00,GeForce 800A,,,900.0,1024.0,DDR3,64.0,14.4,48.0,8.0,4.0,,,64.0,0.125,,950.0,3.8,91.2,7.6,15.0,12,4.6,nan,5.0,,1.0,,
GeForce 800A,GF119S,Fermi 2.0,TSMC,40.0,292000000.0,79.0,2014-03-17 00:00:00,GeForce 800A,,,900.0,1024.0,DDR3,64.0,14.4,48.0,8.0,4.0,,,64.0,0.125,,950.0,3.8,91.2,7.6,15.0,12,4.6,nan,5.0,,1.0,,
GeForce 800M,GF117,Fermi 2.0,TSMC,28.0,585000000.0,116.0,2014-03-17 00:00:00,GeForce 800M,,,900.0,1024.0,DDR3,64.0,14.4,48.0,8.0,8.0,,,64.0,0.125,,1.476,5.904,141.7,11.81,15.0,12,4.6,nan,5.0,,1.0,,
GeForce 805A,GK208,Kepler 2.0,TSMC,28.0,1020000.0,87.0,2014-07-22 00:00:00,GeForce 800A,719.0,758.0,1001.0,1024.0,DDR3,64.0,16.02,192.0,16.0,8.0,,,16.0,0.5,,6.064,12.13,291.1,12.13,15.0,12,4.6,1.2.175,6.0,,,,
GeForce 810A,GK208,Kepler 2.0,TSMC,28.0,1020000.0,87.0,2014-07-22 00:00:00,GeForce 800A,719.0,758.0,900.0,1024.0,DDR3,64.0,14.4,192.0,16.0,8.0,,,16.0,0.5,,6.064,12.13,291.1,12.13,15.0,12,4.6,1.2.175,6.0,,,,
GeForce 810M,GF117,Fermi 2.0,TSMC,28.0,585000000.0,116.0,2014-03-24 00:00:00,GeForce 800M,738.0,888.0,900.0,1024.0,DDR3,64.0,14.4,48.0,8.0,8.0,,,64.0,0.125,,1.776,7.104,85.25,7.104,15.0,12,4.6,nan,5.0,,1.0,,
GeForce 820A,GF117,Fermi 2.0,TSMC,28.0,585000000.0,116.0,2014-03-17 00:00:00,GeForce 800A,,,1001.0,1024.0,DDR3,64.0,16.02,96.0,16.0,8.0,,,64.0,0.125,,2.5,10.0,240.0,20.0,15.0,12,4.6,nan,5.0,,2.0,,
GeForce 825M,GK208,Kepler 2.0,TSMC,28.0,1020000.0,87.0,2014-01-27 00:00:00,GeForce 800M,850.0,941.0,900.0,1024.0,DDR3,64.0,14.4,384.0,32.0,8.0,,,16.0,0.5,,7.528,30.11,722.7,30.11,33.0,12,4.6,1.2.175,6.0,,,,
GeForce 830A,GM108,Maxwell,TSMC,28.0,1020000.0,77.0,2014-07-22 00:00:00,GeForce 800A,1082.0,1150.0,1001.0,2048.0,DDR3,64.0,16.02,256.0,16.0,8.0,,,64.0,1.0,,9.2,18.4,588.8,18.4,33.0,12,4.6,1.3,6.0,2.0,,,
GeForce 830M,GM108,Maxwell,TSMC,28.0,1020000.0,77.0,2014-03-12 00:00:00,GeForce 800M,1082.0,1150.0,900.0,2048.0,DDR3,64.0,14.4,256.0,16.0,8.0,,,64.0,1.0,,9.2,18.4,588.8,18.4,33.0,12,4.6,1.3,6.0,2.0,,,
GeForce 840A,GM108,Maxwell,TSMC,28.0,1020000.0,77.0,2014-03-17 00:00:00,GeForce 800A,1029.0,1124.0,1001.0,2048.0,DDR3,64.0,16.02,384.0,16.0,8.0,,,64.0,1.0,,8.992,17.98,863.2,26.98,33.0,12,4.6,1.3,6.0,3.0,,,
GeForce 840M,GM108S,Maxwell,TSMC,28.0,1020000.0,77.0,2014-03-12 00:00:00,GeForce 800M,1029.0,1124.0,1001.0,2048.0,DDR3,64.0,16.02,384.0,16.0,8.0,,,64.0,1.0,,8.992,17.98,863.2,26.98,33.0,12,4.6,1.3,6.0,3.0,,,
GeForce GT 720A,GF117,Fermi 2.0,TSMC,28.0,585000000.0,116.0,2014-07-01 00:00:00,GeForce 700A,,,1001.0,1024.0,DDR3,64.0,16.02,96.0,16.0,8.0,,,64.0,0.125,,3.1,12.4,297.6,24.8,33.0,12,4.6,nan,5.0,,2.0,,
GeForce GT 730A,GK208,Kepler 2.0,TSMC,28.0,1020000.0,87.0,2014-07-01 00:00:00,GeForce 700A,719.0,758.0,1001.0,1024.0,DDR3,64.0,16.02,384.0,32.0,8.0,,,16.0,0.5,,6.064,24.26,582.1,24.26,33.0,12,4.6,1.2.175,6.0,,,,
GeForce GT 730M,GK208,Kepler 2.0,TSMC,28.0,1020000.0,87.0,2014-03-06 00:00:00,GeForce 700M,719.0,758.0,900.0,2048.0,DDR3,64.0,14.4,384.0,32.0,8.0,,,16.0,0.5,,6.064,24.26,582.1,24.26,33.0,12,4.6,1.2.175,6.0,,,,
GeForce GTX 760A,GK106,Kepler,TSMC,28.0,2540000.0,221.0,2014-03-17 00:00:00,GeForce 700A,628.0,719.0,1002.0,1024.0,DDR5,128.0,64.13,768.0,64.0,16.0,,,16.0,0.25,,11.5,46.02,1.104,46.02,55.0,12,4.6,1.2.175,6.0,,,,
GeForce GTX 850A,GM107,Maxwell,TSMC,28.0,1870000.0,148.0,2014-03-17 00:00:00,GeForce 800A,902.0,902.0,900.0,2048.0,DDR3,128.0,28.8,640.0,40.0,16.0,,,64.0,2.0,,14.43,36.08,1.155,36.08,45.0,12,4.6,1.3,6.0,5.0,,,
GeForce GTX 850M,GM107,Maxwell,TSMC,28.0,1870000.0,148.0,2014-03-12 00:00:00,GeForce 800M,,,1001.0,2048.0,DDR3,128.0,32.03,640.0,40.0,16.0,,,64.0,2.0,,14.43,36.08,1.155,36.08,45.0,12,4.6,1.3,6.0,5.0,,,
GeForce GTX 860M,GM107,Maxwell,TSMC,28.0,1870000.0,148.0,2014-01-13 00:00:00,GeForce 800M,1020.0,1020.0,1253.0,2048.0,DDR5,128.0,80.19,640.0,40.0,16.0,,,64.0,2.0,,16.32,40.8,1.306,40.8,75.0,12,4.6,1.3,6.0,5.0,,,
