,Unnamed: 0,Socket,Foundry,Process Size: ,Transistors,Die Size,Package,tJMax,Market,Production Status,Release Date,Part#,Frequency,Turbo Clock,Base Clock,Multiplier,Multiplier Unlocked,TDP,Codename,Generation,Memory Support,LPDDR4x Speed,Rated Speed,Memory Bus,ECC Memory,PCI-Express,# of Cores,# of Threads,SMP # CPUs: ,Integrated Graphics,Cache L1,Cache L2,Cache L3,LPDDR5 Speed,P-Core Base,E-Core Frequency,Configurable TDP,LPDDR5x Speed,Hybrid Cores,I/O Process Size,I/O Die Size,XDNA NPU,PPT,3D V-Cache,E-Core L1,E-Core L2,Chipset,Launch Price,DDR4 Speed,SoC Tile Process,I/O Tile Process,Graphics Tile Process,LP E-Core Boost,AI Boost NPU,Maximum Power,Secondary PCIe,LP E-Cores,Tertiary PCIe,Minimum Power,PL1,PL2,DDR5 Speed,PCH PCIe,Min. Assured Freq.,Max. Assured Freq.,tCaseMax,P-Core Boost 3.0,PL2 Tau Limit,Chipsets,Retail Availability,Bundled Cooler,E-Core L3,Maximum Memory,AI Boost NPU 4,Max Power,Packaged Memory,Memory Capacity,Cache L0-D,TDP-up Frequency,All-Core Turbo,Configurable TDP-up,Boost 3.0,TDP-down Frequency,Configurable TDP-down,LPDDR4 Speed,Base Die Process,Base Die Transistors,Base Die Size,All Core Turbo,Bus Speed,TDP-Down Freq.,LPDDR3 Speed,TDP-Down Frequency,MSRP,TDP Range,eDRAM Process Size,eDRAM Die Size,Cache L4,TDP-Up Freq.,TDP-down,Radeon Graphics Die Size,Dedicated Graphics,DDR3L Speed,DMI Bus Speed,Voltage,Core Pipeline,Announcement,Name
474,474,AMD Socket FP4,GlobalFoundries,28 nm,"2,410 million",245 mm²,FC-BGA,105°C,Mobile,End-of-life,"Jun 4th, 2014",FM760PDGH44JA,2.7 GHz,up to 3.6 GHz,100 MHz,27.0x,No,35 W,Kaveri,FX,DDR3,,2133 MT/s,Dual-channel,No,"Gen 3, 8 Lanes",4,4,1,Radeon R7 8CU,256 KB,2 MB (per module),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FX-7600P
475,475,Intel BGA 592,Intel,22 nm,,100 mm²,FC-BGA592,,Mobile,End-of-life,"Apr 9th, 2014",SR1UD,1333 MHz,up to 1833 MHz,83 MHz,16.0x,No,2 W,Bay Trail-T,Atom,DDR3,,1333 MT/s,Single-channel,No,,4,4,1,HD Graphics,56 KB (per core),2 MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atom Z3735G
476,476,Intel BGA 1296,Intel,14 nm,,,FC-BGA15C,110°C,Mobile,Active,"Aug 30th, 2014",SREKA,1300 MHz,up to 1800 MHz,100 MHz,13.0x,No,7 W,Apollo Lake,Atom x5,DDR3,,1866 MT/s,Dual-channel,No,"Gen 2, 4 Lanes",2,2,1,HD Graphics 500,56 KB (per core),2 MB (shared),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atom x5-E3930
477,477,Intel BGA 1296,Intel,14 nm,,,FC-BGA15C,110°C,Mobile,Active,"Aug 30th, 2014",SREK6,1600 MHz,up to 1800 MHz,100 MHz,13.0x,No,10 W,Apollo Lake,Atom x5,DDR3,,1866 MT/s,Dual-channel,No,"Gen 2, 4 Lanes",4,4,1,HD Graphics 500,56 KB (per core),2 MB (shared),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atom x5-E3940
478,478,Intel BGA 1296,Intel,14 nm,,,FC-BGA15C,110°C,Mobile,Active,"Aug 30th, 2014",SREK9,1600 MHz,up to 2000 MHz,100 MHz,16.0x,No,12 W,Apollo Lake,Atom x7,DDR3,,1866 MT/s,Dual-channel,No,"Gen 2, 4 Lanes",4,4,1,HD Graphics 505,56 KB (per core),2 MB (shared),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atom x7-E3950
479,479,Intel BGA 1170,Intel,22 nm,,,FC-BGA1170,,Mobile,Active,"Feb 23rd, 2014",unknown,1580 MHz,up to 2.16 GHz,unknown,unknown,No,4 W,Bay Trail-M,Celeron,DDR3,,,,No,,2,2,1,HD Graphics,56 KB (per core),512 KB (per core),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celeron N2807
480,480,Intel BGA 1170,Intel,22 nm,,,FC-BGA1170,,Mobile,Active,"May 22nd, 2014",unknown,1580 MHz,up to 2.25 GHz,unknown,unknown,No,4 W,Bay Trail-M,Celeron,DDR3,,,,No,,2,2,1,HD Graphics,56 KB (per core),512 KB (per core),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celeron N2808
481,481,Intel BGA 1170,Intel,22 nm,,,FC-BGA1170,,Mobile,Active,"Feb 23rd, 2014",unknown,2.16 GHz,up to 2.41 GHz,unknown,unknown,No,7 W,Bay Trail-M,Celeron,DDR3,,,,No,,2,2,1,HD Graphics,56 KB (per core),512 KB (per core),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celeron N2830
482,482,Intel BGA 1170,Intel,22 nm,,,FC-BGA1170,,Mobile,Active,"May 22nd, 2014",unknown,2.16 GHz,up to 2.58 GHz,unknown,unknown,No,7 W,Bay Trail-M,Celeron,DDR3,,,,No,,2,2,1,HD Graphics,56 KB (per core),512 KB (per core),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celeron N2840
483,483,Intel BGA 1170,Intel,22 nm,,,FC-BGA1170,,Mobile,Active,"Feb 23rd, 2014",unknown,1830 MHz,up to 2.16 GHz,unknown,unknown,No,7 W,Bay Trail-M,Celeron,DDR3,,,,No,,4,4,1,HD Graphics,56 KB (per core),512 KB (per core),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celeron N2930
484,484,Intel BGA 1170,Intel,22 nm,,,FC-BGA1170,,Mobile,Active,"May 22nd, 2014",unknown,1830 MHz,up to 2.25 GHz,unknown,unknown,No,7 W,Bay Trail-M,Celeron,DDR3,,,,No,,4,4,1,HD Graphics,56 KB (per core),512 KB (per core),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celeron N2940
485,485,Intel BGA 1234,Intel,14 nm,,50 mm²,FC-BGA1234,,Mobile,Active,"Sep 5th, 2014",SR217,800 MHz,up to 2000 MHz,100 MHz,8.0x,No,5 W,Broadwell-Y,Core M,DDR4,,,,No,,2,4,1,Intel HD 5300,64 KB (per core),256 KB (per core),4 MB (shared),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Core M-5Y10
